ID,Genero,Casado,Edad,Graduado,Profesion,Experiencia laboral,Gastoscore,Family_Size,Generacion,Ingresos anuales brutos,Provincia,Digital_encuesta,Gasto_medio_mensual_cuota,Abandono,Dias_cliente
0.17751041184636743,1.0,0.0,0.05128205128205132,0.0,0.375,1.0,0.5,0.375,0.6666666666666666,0.016463207867073587,0.5714285714285714,0.22282608695652173,0.0,0.0,0.43508771929824563
0.28033317908375754,0.0,1.0,0.28205128205128205,1.0,0.5,0.0,1.0,0.25,1.0,0.8994913530010173,0.7142857142857142,0.6793478260869565,0.0,0.0,0.7456140350877193
0.38315594632114763,0.0,1.0,0.6923076923076923,1.0,0.5,0.0,0.5,0.0,0.3333333333333333,0.352068497795863,0.12244897959183673,0.3967391304347826,0.11764705882352944,0.0,0.6140350877192982
0.4859787135585377,1.0,1.0,0.6923076923076923,1.0,1.0,0.0,0.0,0.125,0.3333333333333333,0.5957104103085793,0.2857142857142857,0.09239130434782608,0.11764705882352944,1.0,0.6263157894736842
0.5888014807959279,0.0,1.0,0.3076923076923077,1.0,0.875,0.0,0.0,0.625,0.3333333333333333,0.6677941675144117,0.9999999999999999,0.6684782608695652,0.0,1.0,0.4719298245614035
0.6916242480333179,1.0,1.0,0.5384615384615384,0.0,0.0,0.0,1.0,0.125,0.3333333333333333,0.3584011529331977,0.6530612244897959,0.2934782608695652,0.0,0.0,0.43508771929824563
0.794447015270708,1.0,0.0,0.1923076923076923,1.0,0.375,0.5,0.5,0.25,1.0,0.07529671074940658,0.04081632653061224,0.16304347826086957,0.0,0.0,0.35789473684210527
0.8972697825080981,0.0,0.0,0.20512820512820512,1.0,0.375,0.5,0.5,0.25,1.0,0.13425737538148524,0.42857142857142855,0.5271739130434783,0.0,0.0,0.8947368421052632
0.0,0.0,1.0,0.6025641025641025,1.0,0.5,0.0,0.5,0.25,0.3333333333333333,0.6903950491692099,0.7551020408163265,0.43478260869565216,0.29411764705882354,1.0,0.2894736842105263
0.08505321610365572,0.0,1.0,0.5256410256410257,1.0,0.0,0.0,1.0,0.375,0.3333333333333333,0.716522550016955,0.18367346938775508,0.43478260869565216,0.29411764705882354,0.0,0.7947368421052631
0.09532623785284591,0.0,0.0,0.11538461538461542,1.0,0.5,1.0,0.5,0.25,1.0,0.0720668023058664,0.22448979591836732,0.9402173913043478,0.0,0.0,0.7298245614035087
0.1055992596020361,1.0,0.0,0.01282051282051283,0.0,0.375,1.0,0.5,0.375,0.6666666666666666,0.07480501865038997,0.9387755102040816,0.858695652173913,0.0,1.0,0.507017543859649
0.11587228135122629,0.0,0.0,0.01282051282051283,0.0,0.25,1.0,0.5,0.0,0.6666666666666666,0.015217022719565959,0.5510204081632653,0.42391304347826086,0.0,0.0,0.11578947368421053
0.12614530310041647,1.0,1.0,0.7307692307692307,0.0,1.0,0.0,0.5,0.0,0.3333333333333333,0.28212953543574093,0.7959183673469387,0.33695652173913043,0.0,0.0,0.7140350877192982
0.13641832484960667,0.0,1.0,0.5641025641025641,0.0,0.625,0.0,0.5,0.0,0.3333333333333333,0.950737538148525,0.22448979591836732,0.09239130434782608,0.5294117647058822,0.0,0.6052631578947368
0.14669134659879685,0.0,0.0,0.3205128205128205,0.0,0.375,0.0,0.5,0.125,0.3333333333333333,0.2928958969142082,0.2857142857142857,0.10326086956521739,0.0,0.0,0.6649122807017543
0.15696436834798705,0.0,0.0,0.1923076923076923,0.0,0.125,0.5,0.5,0.5,1.0,0.15691759918616482,0.9591836734693877,0.6684782608695652,0.0,0.0,0.5228070175438596
0.16723739009717722,1.0,0.0,0.17948717948717952,0.0,0.375,0.5,0.5,0.625,1.0,0.1681756527636487,0.4081632653061224,0.5597826086956521,0.0,1.0,0.3385964912280702
0.17760296159185562,1.0,1.0,0.5641025641025641,1.0,0.875,0.0,1.0,0.375,0.3333333333333333,0.4705154289589692,0.04081632653061224,0.059782608695652176,0.29411764705882354,0.0,0.1543859649122807
0.18787598334104583,0.0,1.0,0.858974358974359,1.0,0.0,0.0,0.0,0.0,0.0,0.8672092234655815,0.5102040816326531,0.08152173913043478,0.11764705882352944,0.0,0.2210526315789474
0.198149005090236,1.0,1.0,0.4358974358974359,1.0,0.125,0.0,0.5,0.0,0.3333333333333333,0.9492285520515429,0.2040816326530612,0.016304347826086956,0.11764705882352944,0.0,0.03684210526315789
0.2084220268394262,0.0,0.0,0.0,0.0,0.375,1.0,0.5,0.375,0.6666666666666666,0.07806035944387929,0.8571428571428571,0.9293478260869565,0.0,0.0,0.3263157894736842
0.21869504858861638,1.0,1.0,0.20512820512820512,1.0,0.0,0.5,0.5,0.125,1.0,0.10221261444557478,0.4897959183673469,0.16304347826086957,0.0,0.0,0.5701754385964912
0.22896807033780658,0.0,0.0,0.2564102564102564,1.0,0.0,0.5,0.5,0.125,1.0,0.17201593760596812,0.0,0.2554347826086956,0.0,1.0,0.1842105263157895
0.23924109208699676,0.0,1.0,0.5641025641025641,0.0,0.25,0.0,1.0,0.25,0.3333333333333333,0.4255086469989828,0.9183673469387754,0.14130434782608695,0.0,0.0,0.3385964912280702
0.24951411383618696,1.0,1.0,0.5384615384615384,0.0,0.0,0.0,1.0,0.25,0.3333333333333333,0.9669125127161751,0.22448979591836732,0.6467391304347826,1.0,1.0,0.46491228070175444
0.25978713558537714,1.0,0.0,0.17948717948717952,0.0,0.375,0.5,0.5,0.875,1.0,0.05173787724652426,0.36734693877551017,0.75,0.0,0.0,0.8070175438596491
0.27006015733456734,1.0,1.0,0.4358974358974359,1.0,0.0,0.0,1.0,0.25,0.3333333333333333,0.1765598507968803,0.9999999999999999,0.059782608695652176,0.0,0.0,0.2807017543859649
0.2804257288292457,1.0,0.0,0.2435897435897436,1.0,0.0,0.5,0.5,0.0,1.0,0.15173787724652427,0.32653061224489793,0.21195652173913043,0.0,0.0,0.01403508771929824
0.2906987505784359,0.0,0.0,0.2435897435897436,0.0,0.0,0.5,0.5,0.375,1.0,0.1426500508646999,0.3061224489795918,0.28804347826086957,0.0,1.0,0.6017543859649123
0.3009717723276261,0.0,1.0,0.3846153846153846,1.0,0.0,0.0,0.5,0.25,0.3333333333333333,0.8279331976941335,0.4693877551020408,0.30978260869565216,0.29411764705882354,0.0,0.6771929824561403
0.3112447940768163,0.0,1.0,0.33333333333333337,0.0,0.625,0.0,0.5,0.125,0.3333333333333333,0.39097999321804006,0.02040816326530612,0.059782608695652176,0.0,0.0,0.6859649122807017
0.32151781582600647,1.0,0.0,0.01282051282051283,0.0,0.375,1.0,0.5,0.25,0.6666666666666666,0.04110715496778569,0.42857142857142855,0.5,0.0,1.0,0.24210526315789477
0.3317908375751967,1.0,0.0,0.11538461538461542,0.0,0.125,1.0,0.5,0.0,1.0,0.1416327568667345,0.9795918367346939,0.9565217391304348,0.0,0.0,0.3315789473684211
0.3420638593243869,0.0,1.0,0.9102564102564101,0.0,1.0,0.0,0.0,0.125,0.0,0.5985842658528315,0.5102040816326531,0.2608695652173913,0.5294117647058822,0.0,0.5385964912280702
0.3523368810735771,0.0,0.0,0.1282051282051282,1.0,0.375,1.0,0.5,0.375,1.0,0.07711088504577823,0.061224489795918366,0.358695652173913,0.0,0.0,0.21403508771929824
0.3626099028227672,1.0,0.0,0.1923076923076923,0.0,0.625,0.5,0.5,0.0,1.0,0.08017124448965751,0.9591836734693877,0.5108695652173912,0.0,0.0,0.368421052631579
0.37288292457195743,0.0,1.0,0.14102564102564102,0.0,0.375,1.0,1.0,0.5,1.0,0.09656663275686675,0.02040816326530612,0.24456521739130435,0.0,0.0,0.5175438596491228
0.3832484960666358,0.0,1.0,0.14102564102564102,1.0,0.0,1.0,0.5,0.125,1.0,0.08953882672092237,0.7755102040816326,0.1358695652173913,0.0,0.0,0.8596491228070176
0.393521517815826,1.0,1.0,0.5384615384615384,1.0,0.0,0.0,1.0,0.125,0.3333333333333333,0.317667005764666,0.12244897959183673,0.5543478260869565,0.11764705882352944,0.0,0.8122807017543859
0.4037945395650162,0.0,0.0,0.41025641025641024,1.0,0.0,0.0,0.5,0.0,0.3333333333333333,0.4402933197694134,0.7142857142857142,0.09782608695652173,0.11764705882352944,0.0,0.005263157894736838
0.4140675613142064,0.0,0.0,0.05128205128205132,0.0,0.375,1.0,0.5,0.125,0.6666666666666666,0.04668531705662937,0.836734693877551,0.983695652173913,0.0,1.0,0.5385964912280702
0.42434058306339656,0.0,0.0,0.1282051282051282,1.0,0.0,1.0,0.5,0.25,1.0,0.08990335707019328,0.2857142857142857,0.358695652173913,0.0,0.0,0.0175438596491228
0.43461360481258676,0.0,1.0,0.4358974358974359,1.0,0.0,0.0,0.5,0.125,0.3333333333333333,0.35004238724991527,0.8571428571428571,0.15217391304347827,0.11764705882352944,1.0,0.6298245614035087
0.44488662656177697,1.0,1.0,0.3076923076923077,0.0,0.5,0.0,0.5,0.0,0.3333333333333333,0.111842997626314,0.14285714285714285,0.5760869565217391,0.0,1.0,0.41228070175438597
0.45515964831096717,0.0,1.0,0.858974358974359,0.0,1.0,0.0,0.0,0.125,0.0,0.3053407934893184,0.9591836734693877,0.43478260869565216,0.0,0.0,0.3385964912280702
0.46543267006015737,1.0,1.0,0.3205128205128205,1.0,0.0,0.0,1.0,0.375,0.3333333333333333,0.44857578840284845,0.32653061224489793,0.625,0.0,1.0,0.2754385964912281
0.4757056918093475,0.0,0.0,0.15384615384615385,1.0,0.375,0.5,0.5,0.0,1.0,0.09168362156663276,0.8571428571428571,0.10326086956521739,0.0,1.0,0.4824561403508772
0.48607126330402595,1.0,0.0,0.01282051282051283,0.0,0.375,1.0,0.5,0.375,0.6666666666666666,0.06487792472024415,0.0,0.875,0.0,0.0,0.3842105263157895
0.4963442850532161,0.0,0.0,0.3846153846153846,1.0,0.5,0.0,0.5,0.0,0.3333333333333333,0.12384706680230587,0.4693877551020408,0.30978260869565216,0.0,0.0,0.6403508771929824
0.5066173068024064,0.0,1.0,0.6025641025641025,0.0,0.0,0.0,1.0,0.125,0.3333333333333333,0.8085283146829434,0.02040816326530612,0.532608695652174,0.5294117647058822,1.0,0.21403508771929824
0.5168903285515964,0.0,1.0,0.2564102564102564,1.0,0.0,0.5,1.0,0.125,1.0,0.6049593082400815,0.9999999999999999,0.5271739130434783,0.11764705882352944,0.0,0.5385964912280702
0.5271633503007866,1.0,1.0,0.3076923076923077,1.0,0.0,0.0,0.5,0.0,0.3333333333333333,0.4023228212953544,0.9999999999999999,0.6793478260869565,0.11764705882352944,1.0,0.5263157894736842
0.5374363720499769,0.0,1.0,0.5512820512820513,1.0,0.875,0.0,1.0,0.125,0.3333333333333333,0.6660562902678875,0.44897959183673464,0.1902173913043478,0.11764705882352944,0.0,0.17192982456140352
0.547709393799167,1.0,1.0,0.8205128205128205,0.0,0.75,0.0,0.5,0.0,0.0,0.6399287894201424,0.8571428571428571,0.43478260869565216,0.5294117647058822,0.0,0.9122807017543859
0.5579824155483573,1.0,1.0,0.1923076923076923,1.0,0.0,0.5,1.0,0.125,1.0,0.06191929467616142,0.9387755102040816,0.5054347826086957,0.0,0.0,0.7578947368421052
0.5682554372975475,1.0,0.0,0.10256410256410259,1.0,0.375,1.0,0.5,0.375,1.0,0.13134113258731775,0.36734693877551017,0.8641304347826086,0.0,0.0,0.650877192982456
0.5785284590467377,1.0,0.0,0.1923076923076923,1.0,0.625,0.5,0.5,0.125,1.0,0.06820108511359785,0.5510204081632653,0.16304347826086957,0.0,0.0,0.2736842105263158
0.588894030541416,0.0,1.0,0.3846153846153846,1.0,0.0,0.0,1.0,0.25,0.3333333333333333,0.5183706341132588,0.7551020408163265,0.07065217391304347,0.29411764705882354,0.0,0.8649122807017543
0.5991670522906062,1.0,1.0,0.7564102564102564,1.0,1.0,0.0,0.5,0.0,0.0,0.5549762631400474,0.7551020408163265,0.5380434782608695,0.11764705882352944,0.0,0.9631578947368421
0.6094400740397964,1.0,1.0,0.42307692307692313,1.0,0.0,0.0,1.0,0.125,0.3333333333333333,0.09238724991522551,0.12244897959183673,0.059782608695652176,0.0,0.0,0.06140350877192983
0.6197130957889866,1.0,1.0,0.5256410256410257,1.0,0.0,0.0,1.0,0.125,0.3333333333333333,0.37621227534757545,0.12244897959183673,0.005434782608695652,0.11764705882352944,0.0,0.46666666666666673
0.6299861175381768,1.0,1.0,0.7820512820512819,1.0,1.0,0.0,0.0,0.25,0.0,0.16354696507290606,0.6938775510204082,0.10869565217391304,0.0,1.0,0.24561403508771928
0.640259139287367,1.0,1.0,0.5384615384615384,1.0,1.0,0.0,0.0,0.125,0.3333333333333333,0.7667344862665311,0.32653061224489793,0.44565217391304346,0.11764705882352944,0.0,0.9491228070175438
0.6505321610365572,1.0,1.0,0.5769230769230769,1.0,1.0,0.0,0.0,0.125,0.3333333333333333,0.544735503560529,0.061224489795918366,0.4945652173913043,0.11764705882352944,0.0,0.32456140350877194
0.6608051827857474,1.0,0.0,0.10256410256410259,1.0,0.875,1.0,0.5,0.125,1.0,0.11724313326551375,0.9183673469387754,0.8532608695652174,0.0,0.0,0.6
0.6710782045349375,1.0,1.0,0.17948717948717952,1.0,0.625,0.5,1.0,0.125,1.0,0.12008307900983384,0.7755102040816326,0.17391304347826086,0.0,0.0,0.9894736842105262
0.6813512262841277,1.0,0.0,0.1282051282051282,0.0,0.0,1.0,0.5,0.375,1.0,0.1286792132926416,0.32653061224489793,0.5489130434782609,0.0,0.0,0.2736842105263158
0.6917167977788061,1.0,1.0,0.5512820512820513,1.0,0.0,0.0,1.0,0.375,0.3333333333333333,0.2573499491353001,0.36734693877551017,0.23369565217391303,0.0,0.0,0.008771929824561403
0.7019898195279963,0.0,1.0,0.2948717948717948,1.0,0.125,0.0,0.0,0.125,1.0,0.6353255340793489,0.7142857142857142,0.11413043478260869,0.11764705882352944,0.0,0.2947368421052632
0.7122628412771865,1.0,1.0,0.1282051282051282,1.0,0.375,1.0,0.5,0.125,1.0,0.07641573414716854,0.02040816326530612,0.6847826086956521,0.0,0.0,0.7385964912280701
0.7225358630263767,0.0,1.0,0.46153846153846156,1.0,0.875,0.0,1.0,0.125,0.3333333333333333,0.9654035266191929,0.5102040816326531,0.02717391304347826,0.11764705882352944,1.0,0.5210526315789473
0.7328088847755669,0.0,1.0,0.41025641025641024,0.0,0.0,0.0,1.0,0.5,0.3333333333333333,0.29784672770430654,0.12244897959183673,0.11956521739130435,0.0,0.0,0.6
0.743081906524757,0.0,0.0,0.20512820512820512,0.0,0.375,0.5,0.5,0.375,1.0,0.0889454052221092,0.22448979591836732,0.8152173913043478,0.0,0.0,0.32456140350877194
0.7533549282739472,1.0,1.0,0.5384615384615384,1.0,0.0,0.0,1.0,0.375,0.3333333333333333,0.40197524584604954,0.836734693877551,0.3967391304347826,0.29411764705882354,0.0,0.3385964912280702
0.7636279500231374,0.0,0.0,0.20512820512820512,0.0,0.125,0.5,0.5,0.25,1.0,0.10887589013224822,0.42857142857142855,0.06521739130434782,0.0,0.0,0.2017543859649123
0.7739009717723276,0.0,0.0,0.2564102564102564,1.0,0.625,0.5,0.5,0.125,1.0,0.7751356391997288,0.7959183673469387,0.6413043478260869,0.11764705882352944,1.0,0.3842105263157895
0.7841739935215178,1.0,1.0,0.46153846153846156,0.0,0.0,0.0,0.5,0.25,0.3333333333333333,0.14156493726687014,0.3061224489795918,0.30978260869565216,0.0,1.0,0.6333333333333333
0.7945395650161963,1.0,1.0,0.3846153846153846,1.0,0.5,0.0,1.0,0.125,0.3333333333333333,0.508833502882333,0.02040816326530612,0.016304347826086956,0.11764705882352944,0.0,0.029824561403508774
0.8048125867653864,0.0,0.0,0.4358974358974359,1.0,1.0,0.0,0.5,0.0,0.3333333333333333,0.23795354357409293,0.16326530612244897,0.3532608695652174,0.11764705882352944,0.0,0.4929824561403509
0.8150856085145766,1.0,0.0,0.16666666666666669,0.0,0.375,0.5,0.5,0.375,1.0,0.059994913530010185,0.2040816326530612,0.6847826086956521,0.0,0.0,0.5438596491228069
0.8253586302637668,0.0,0.0,0.11538461538461542,0.0,0.375,1.0,0.5,0.25,1.0,0.09363343506273314,0.061224489795918366,0.9402173913043478,0.0,1.0,0.33333333333333337
0.835631652012957,1.0,1.0,0.6282051282051282,1.0,0.0,0.0,0.5,0.0,0.3333333333333333,0.2999576127500848,0.44897959183673464,0.059782608695652176,0.11764705882352944,0.0,0.9105263157894736
0.8459046737621472,1.0,1.0,0.2435897435897436,0.0,0.875,0.5,1.0,0.375,1.0,0.09709223465581554,0.14285714285714285,0.358695652173913,0.0,0.0,0.8456140350877193
0.8561776955113374,0.0,0.0,0.01282051282051283,0.0,0.75,1.0,0.5,0.25,0.6666666666666666,0.020328925059342154,0.44897959183673464,0.657608695652174,0.0,0.0,0.2
0.8664507172605276,1.0,0.0,0.1923076923076923,0.0,0.375,0.5,0.5,0.5,1.0,0.16010512037978974,0.1020408163265306,0.7228260869565217,0.0,0.0,0.49824561403508777
0.8767237390097178,1.0,1.0,0.47435897435897434,1.0,0.0,0.0,1.0,0.25,0.3333333333333333,0.22312648355374703,0.14285714285714285,0.13043478260869565,0.0,0.0,0.37719298245614036
0.886996760758908,0.0,1.0,0.2564102564102564,1.0,0.0,0.5,0.5,0.125,1.0,0.11827738216344524,0.26530612244897955,0.8369565217391304,0.0,0.0,0.3894736842105263
0.8973623322535863,0.0,0.0,0.33333333333333337,0.0,0.875,0.0,0.5,0.25,0.3333333333333333,0.10413699559172601,0.22448979591836732,0.10869565217391304,0.0,0.0,0.7157894736842105
0.9076353540027765,1.0,1.0,0.3076923076923077,0.0,0.625,0.0,1.0,0.125,0.3333333333333333,0.8330027127839945,0.42857142857142855,0.7228260869565217,0.5294117647058822,1.0,0.5017543859649123
0.9179083757519667,1.0,0.0,0.2948717948717948,1.0,0.875,0.0,0.5,0.25,1.0,0.23852153272295695,0.32653061224489793,0.7119565217391304,0.0,0.0,0.46140350877192987
0.9281813975011569,0.0,1.0,0.41025641025641024,1.0,0.0,0.0,1.0,0.375,0.3333333333333333,0.8220583248558835,0.673469387755102,0.30978260869565216,0.29411764705882354,0.0,0.1385964912280702
0.9384544192503471,0.0,1.0,0.6025641025641025,1.0,0.0,0.0,0.0,0.125,0.3333333333333333,0.5028738555442522,0.5510204081632653,0.4945652173913043,0.11764705882352944,0.0,0.7736842105263158
0.9487274409995373,1.0,1.0,0.1923076923076923,0.0,0.875,0.5,0.5,0.125,1.0,0.15456934554086132,0.2040816326530612,0.8260869565217391,0.0,0.0,0.02456140350877193
0.9590004627487274,1.0,1.0,0.5256410256410257,0.0,0.0,0.0,0.5,0.0,0.3333333333333333,0.30478128179043745,0.9387755102040816,0.45652173913043476,0.0,0.0,0.4578947368421053
0.9692734844979176,1.0,1.0,0.5641025641025641,1.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.1215412004069176,0.9183673469387754,0.010869565217391304,0.0,0.0,0.4701754385964912
0.9795465062471078,0.0,0.0,0.28205128205128205,1.0,0.0,0.0,0.5,0.0,1.0,0.41364869447270264,0.08163265306122448,0.6956521739130435,0.11764705882352944,0.0,0.5280701754385965
0.989819527996298,1.0,1.0,0.6282051282051282,1.0,0.0,0.0,0.0,0.125,0.3333333333333333,0.9115123770769753,0.7346938775510203,0.31521739130434784,0.11764705882352944,0.0,0.8263157894736842
9.254974548819991e-05,1.0,1.0,0.5641025641025641,1.0,0.625,0.0,1.0,0.125,0.3333333333333333,0.7440742624618515,0.02040816326530612,0.2391304347826087,0.11764705882352944,1.0,0.5789473684210525
0.010365571494678389,1.0,1.0,0.16666666666666669,0.0,0.5,0.5,1.0,0.25,1.0,0.11874364191251272,0.8775510204081632,0.30434782608695654,0.0,1.0,0.21403508771929824
0.02063859324386858,1.0,1.0,0.5897435897435898,1.0,0.0,0.0,1.0,0.375,0.3333333333333333,0.8399796541200408,0.9387755102040816,0.5543478260869565,0.29411764705882354,0.0,0.03684210526315789
0.03091161499305877,1.0,1.0,0.7051282051282051,0.0,0.25,0.0,0.0,0.75,0.3333333333333333,0.1401152933197694,0.9999999999999999,0.483695652173913,0.0,1.0,0.19649122807017544
